jinhanki_id_joined,geom_joined_any,population
毛利二丁目 - 2889,POINT(139.8173963 35.6926232),10440.0
本郷三丁目 - 3203,POINT(139.7623178 35.7030567),10440.0
本郷三丁目 - 3237,POINT(139.7620061 35.7029396),10440.0
毛利二丁目 - 2893,POINT(139.8169994 35.6928707),10440.0
浅草五丁目 - 229,POINT(139.7970095 35.7224331),10952.0
浅草五丁目 - 227,POINT(139.7962993 35.721978),10952.0
浅草五丁目 - 224,POINT(139.7969793 35.7224527),10952.0
外神田四丁目 - 4567,POINT(139.7723745 35.7019417),4453.0
外神田五丁目 - 3584,POINT(139.7726314 35.7027506),4453.0
外神田四丁目 - 3597,POINT(139.7728312 35.7020993),4453.0
外神田四丁目 - 3598,POINT(139.7725899 35.7018727),4453.0
淵野辺本町四丁目 - 1905,POINT(139.4070909 35.5684928),5733.0
淵野辺本町四丁目 - 1904,POINT(139.4070793 35.5684847),5733.0
東町 - 2071,POINT(139.3403583 35.6587813),5989.0
東町 - 2068,POINT(139.340227 35.6590987),5989.0
台東一丁目 - 2965,POINT(139.7788522 35.7009548),6501.0
台東一丁目 - 2967,POINT(139.7788 35.7011434),6501.0
恵比寿四丁目 - 170,POINT(139.7124946 35.6434114),7525.0
西浅草二丁目 - 207,POINT(139.7887751 35.7126612),10442.0
中和泉二丁目 - 1320,POINT(139.5723222 35.6392908),11466.0
松が谷四丁目 - 3845,POINT(139.7893092 35.7173492),11978.0
松が谷四丁目 - 3843,POINT(139.7883677 35.7174529),11978.0
松が谷四丁目 - 3846,POINT(139.7893006 35.7172913),11978.0
関野町 - 195,POINT(139.5195636 35.7128475),3379.0
柏町五丁目 - 804,POINT(139.4177515 35.7311581),5222.0
浅草橋二丁目 - 3138,POINT(139.7867582 35.6988656),8038.0
浅草橋二丁目 - 3135,POINT(139.7870089 35.6988132),8038.0
浅草橋二丁目 - 3140,POINT(139.7867397 35.6989871),8038.0
浅草橋二丁目 - 3147,POINT(139.7867557 35.6990056),8038.0
浅草橋二丁目 - 3144,POINT(139.78664 35.6986914),8038.0
浅草橋二丁目 - 3129,POINT(139.7866983 35.6989174),8038.0
新城五丁目 - 4587,POINT(139.628195 35.5863293),9420.0
新城五丁目 - 4588,POINT(139.6282298 35.5863004),9420.0
中野五丁目 - 4001,POINT(139.67168 35.706026),14028.0
外神田六丁目 - 3502,POINT(139.7702787 35.7028568),5991.0
外神田六丁目 - 3540,POINT(139.7704285 35.7028435),5991.0
外神田三丁目 - 3614,POINT(139.7699552 35.7024276),5991.0
外神田六丁目 - 3519,POINT(139.7702871 35.7028522),5991.0
外神田六丁目 - 3509,POINT(139.770467 35.7028566),5991.0
外神田三丁目 - 3637,POINT(139.7701251 35.702329),5991.0
外神田三丁目 - 3627,POINT(139.7699848 35.702449),5991.0
外神田三丁目 - 3638,POINT(139.7702472 35.7025384),5991.0
西寺方町 - 1524,POINT(139.2675683 35.6868726),909.0
西寺方町 - 1532,POINT(139.2675576 35.6869701),909.0
西寺方町 - 1535,POINT(139.2675629 35.6869184),909.0
七国六丁目 - 1241,POINT(139.3243979 35.6250019),2996.0
千代ケ丘六丁目 - 825,POINT(139.5113958 35.6147485),4020.0
小作台一丁目 - 1432,POINT(139.3033751 35.777137),4200.0
神田東松下町 - 1138,POINT(139.7729597 35.6949605),5480.0
西橋本二丁目 - 483,POINT(139.3368566 35.591567),5736.0
給田三丁目 - 1067,POINT(139.592886 35.668042),6248.0
東町 - 2049,POINT(139.3383701 35.6582731),6760.0
東町 - 2070,POINT(139.3382709 35.6581816),6760.0
東町 - 2057,POINT(139.3382604 35.657862),6760.0
三崎町 - 2123,POINT(139.3375614 35.6577909),6760.0
東町 - 2058,POINT(139.3383126 35.6577928),6760.0
東町 - 4723,POINT(139.3382843 35.658077),6760.0
三崎町 - 2095,POINT(139.3376347 35.657789),6760.0
東町 - 2051,POINT(139.3382658 35.6579579),6760.0
上野五丁目 - 2409,POINT(139.7767004 35.7045337),7016.0
上野五丁目 - 2368,POINT(139.7766186 35.7040077),7016.0
上野五丁目 - 2384,POINT(139.776223 35.7044764),7016.0
上野五丁目 - 2379,POINT(139.7766427 35.704708),7016.0
小島二丁目 - 2644,POINT(139.7827151 35.7068527),10960.0
小島二丁目 - 2654,POINT(139.7829648 35.7068187),10960.0
北上野一丁目 - 491,POINT(139.7831934 35.7155716),11472.0
台東区 - 2083,POINT(139.7834214 35.7155158),11472.0
大横町 - 301,POINT(139.3293214 35.6637272),5225.0
東町 - 2062,POINT(139.3392239 35.6578163),5225.0
東町 - 2061,POINT(139.3392157 35.6577711),5225.0
外神田二丁目 - 3680,POINT(139.7695958 35.7006554),6249.0
外神田二丁目 - 3669,POINT(139.7695628 35.7008691),6249.0
台東三丁目 - 2855,POINT(139.7788712 35.7040523),9426.0
台東二丁目 - 2931,POINT(139.7786211 35.7032102),9426.0
台東二丁目 - 2929,POINT(139.778749 35.7038983),9426.0
台東二丁目 - 2921,POINT(139.778403 35.7039865),9426.0
台東二丁目 - 2907,POINT(139.7780757 35.7038291),9426.0
三筋二丁目 - 2614,POINT(139.7868767 35.7048179),12498.0
三筋二丁目 - 2622,POINT(139.78686 35.7048158),12498.0
四谷町 - 4151,POINT(139.297146 35.679981),2485.0
内神田 - 1764,POINT(139.7677315 35.6913305),5226.0
外神田三丁目 - 3618,POINT(139.7698196 35.7021486),7018.0
外神田三丁目 - 3631,POINT(139.7697776 35.7020924),7018.0
外神田三丁目 - 3615,POINT(139.7697913 35.7021889),7018.0
山吹町 - 3485,POINT(139.7281919 35.7086671),7274.0
山吹町 - 3492,POINT(139.7281179 35.708664),7274.0
緑町二丁目 - 2627,POINT(139.5217995 35.7087636),7274.0
湯島四丁目 - 2351,POINT(139.7672436 35.7078933),8916.0
中葛西五丁目 - 1398,POINT(139.8718062 35.6625265),11988.0
台東四丁目 - 2818,POINT(139.7807794 35.7055759),13012.0
神田駿河台 - 1291,POINT(139.7637836 35.6992807),6763.0
東駒形二丁目 - 1578,POINT(139.7995863 35.7078214),7787.0
寿一丁目 - 354,POINT(139.7895583 35.7063398),8406.0
寿一丁目 - 355,POINT(139.7894736 35.7061393),8406.0
寿一丁目 - 351,POINT(139.7898039 35.706107),8406.0
神田三崎町一丁目 - 4140,POINT(139.7575689 35.7020293),8918.0
狛江市 - 4196,POINT(139.57821 35.634301),13014.0
暁町二丁目 - 1629,POINT(139.3385103 35.6715422),1499.0
日比谷公園 - 1701,POINT(139.7578612 35.6733039),1499.0
八王子市 - 2559,POINT(139.2804543 35.664609),1499.0
北野台三丁目 - 4516,POINT(139.3440045 35.6250409),1627.0
北野台三丁目 - 4518,POINT(139.3440149 35.6250296),1627.0
西寺方町 - 1537,POINT(139.2679871 35.6752057),1691.0
西寺方町 - 1523,POINT(139.2676206 35.6756055),1691.0
大楽寺町 - 1386,POINT(139.288979 35.6735117),1819.0
七国六丁目 - 1240,POINT(139.3234581 35.6246846),1947.0
大楽寺町 - 1388,POINT(139.2853569 35.675152),2358.0
千駄ヶ谷四丁目 - 732,POINT(139.7061458 35.6819474),3254.0
千駄ヶ谷四丁目 - 733,POINT(139.7063221 35.681803),3254.0
矢川三丁目 - 401,POINT(139.430693 35.68159),3254.0
千駄ヶ谷四丁目 - 735,POINT(139.7061401 35.6819403),3254.0
千駄ヶ谷四丁目 - 734,POINT(139.7061934 35.6820152),3254.0
千駄ヶ谷四丁目 - 738,POINT(139.7061509 35.6819528),3254.0
千駄ヶ谷四丁目 - 731,POINT(139.7063571 35.681788),3254.0
新町 - 699,POINT(139.3396246 35.6605996),4204.0
立野二丁目 - 1647,POINT(139.416188 35.742555),4460.0
湯島一丁目 - 3463,POINT(139.7661084 35.7025168),6764.0
湯島一丁目 - 3457,POINT(139.766135 35.7019059),6764.0
台東二丁目 - 4542,POINT(139.7783487 35.7032998),7532.0
台東二丁目 - 2902,POINT(139.7779261 35.7036021),7532.0
台東二丁目 - 2903,POINT(139.7786159 35.7031547),7532.0
日本橋室町四丁目 - 302,POINT(139.7724305 35.6885742),7532.0
本郷二丁目 - 3344,POINT(139.7585868 35.7052241),11992.0
本郷一丁目 - 3261,POINT(139.7581697 35.7051272),11992.0
本郷一丁目 - 3259,POINT(139.7583846 35.7051762),11992.0
本郷一丁目 - 3260,POINT(139.7584393 35.7051893),11992.0
本郷二丁目 - 3308,POINT(139.7586262 35.7052671),11992.0
本郷一丁目 - 3258,POINT(139.7585151 35.7052062),11992.0
本郷一丁目 - 3263,POINT(139.7582502 35.7051466),11992.0
田柄四丁目 - 1193,POINT(139.6359778 35.7666928),4461.0
高松町一丁目 - 3716,POINT(139.415336 35.707314),4461.0
富士町 - 1699,POINT(139.372185 35.658964),7533.0
富士町 - 1700,POINT(139.372954 35.658777),7533.0
揚場町 - 3963,POINT(139.7427571 35.7013844),7789.0
神楽坂二丁目 - 3199,POINT(139.7424212 35.7008686),7789.0
神楽河岸 - 3964,POINT(139.7433887 35.7007606),7789.0
神楽坂二丁目 - 3197,POINT(139.7428371 35.7006209),7789.0
神楽坂二丁目 - 3198,POINT(139.7424145 35.7008567),7789.0
揚場町 - 3959,POINT(139.7427814 35.7014195),7789.0
南品川一丁目 - 2588,POINT(139.741199 35.616776),13018.0
明神町四丁目 - 747,POINT(139.3446651 35.6621599),2871.0
芝浦二丁目 - 2172,POINT(139.756684 35.645421),3511.0
栄町二丁目 - 1642,POINT(139.393 35.683046),3639.0
神田駿河台 - 1289,POINT(139.762445 35.699036),5742.0
神田駿河台 - 1290,POINT(139.7623657 35.6988838),5742.0
神田駿河台 - 1288,POINT(139.762498 35.6989321),5742.0
池之端一丁目 - 4307,POINT(139.7689222 35.7088232),6766.0
砧七丁目 - 4514,POINT(139.6056149 35.6335258),7022.0
富士見町二丁目 - 4580,POINT(139.5389389 35.6583378),8046.0
並木町 - 4352,POINT(139.2992559 35.6529554),4207.0
銀座5 - 3795,POINT(139.7637326 35.6706687),4975.0
砧六丁目 - 4599,POINT(139.6092113 35.6432018),5487.0
中町 - 719,POINT(139.3376835 35.6582077),8047.0
恵比寿西一丁目 - 4323,POINT(139.7048872 35.6465556),8926.0
高尾町 - 1852,POINT(139.256458 35.6311769),327.0
西なぎさ - 2248,POINT(139.856741 35.6381063),455.0
御岳渓谷 - 1563,POINT(139.1825057 35.8015136),471.0
川口町 - 4177,POINT(139.2752012 35.6930484),878.0
千代田区 - 3126,POINT(139.7564263 35.6864387),1006.0
西寺方町 - 1534,POINT(139.2771984 35.6812157),1500.0
西寺方町 - 1556,POINT(139.2772144 35.6812004),1500.0
西寺方町 - 1557,POINT(139.2775953 35.6812473),1500.0
西寺方町 - 1536,POINT(139.2669751 35.6749784),1692.0
川町 - 1496,POINT(139.2667685 35.6748608),1692.0
五力田二丁目 - 3473,POINT(139.4932258 35.6013678),1948.0
北野台三丁目 - 1214,POINT(139.343915 35.6249659),2232.0
北野台三丁目 - 1212,POINT(139.3439113 35.6249677),2232.0
北野台三丁目 - 1213,POINT(139.3438977 35.6249673),2232.0
北野台三丁目 - 1211,POINT(139.3439064 35.6249614),2232.0
新川五丁目 - 3718,POINT(139.5669613 35.6758606),5488.0
布田二丁目 - 981,POINT(139.548868 35.651607),8416.0
本郷二丁目 - 3356,POINT(139.7582428 35.7034703),13536.0
本郷二丁目 - 3313,POINT(139.7586579 35.7032545),13536.0
本郷二丁目 - 3306,POINT(139.7589603 35.7028571),13536.0
本郷二丁目 - 3349,POINT(139.758712 35.703561),13536.0
本郷二丁目 - 3305,POINT(139.7589773 35.7033039),13536.0
本郷二丁目 - 3336,POINT(139.7592867 35.7031946),13536.0
本郷二丁目 - 3307,POINT(139.7583174 35.7033941),13536.0
志茂二丁目 - 1168,POINT(139.7270477 35.7822538),4465.0
志茂二丁目 - 1169,POINT(139.7279235 35.7819682),4465.0
三崎町2 - 1157,POINT(139.7538601 35.7022058),5489.0
谷中四丁目 - 4182,POINT(139.7679679 35.7229104),6769.0
富岡一丁目 - 3072,POINT(139.7991623 35.6724442),8418.0
富岡一丁目 - 3077,POINT(139.7991784 35.6724407),8418.0
田柄二丁目 - 1207,POINT(139.6471992 35.7666324),10466.0
本郷一丁目 - 3264,POINT(139.7579746 35.7034775),12002.0
本郷二丁目 - 3355,POINT(139.7582152 35.7036256),12002.0
北大塚二丁目 - 3829,POINT(139.7290631 35.7313715),13026.0
青海1 - 1293,POINT(139.776089 35.623734),2233.0
鎌田二丁目 - 2291,POINT(139.613744 35.618645),3641.0
玉川三丁目 - 2153,POINT(139.62668 35.612516),3769.0
日本橋蛎殻町二丁目 - 2364,POINT(139.7891822 35.682459),3769.0
玉川三丁目 - 2149,POINT(139.626704 35.612512),3769.0
東二丁目 - 584,POINT(139.4499297 35.6922043),4978.0
旭が丘三丁目 - 1636,POINT(139.3717711 35.6579493),5234.0
新町四丁目 - 307,POINT(139.5365018 35.711361),6258.0
新町四丁目 - 308,POINT(139.5365005 35.7113464),6258.0
武蔵野市 - 3185,POINT(139.5648723 35.7123255),6514.0
武蔵野市 - 3186,POINT(139.5644991 35.7124434),6514.0
新町五丁目 - 337,POINT(139.5354289 35.7138406),6514.0
国領町六丁目 - 4470,POINT(139.555083 35.64535),6770.0
国領町六丁目 - 4469,POINT(139.555014 35.6453),6770.0
六本木二丁目 - 4257,POINT(139.7393965 35.6678315),7282.0
麻布台 - 2766,POINT(139.741236 35.659967),7282.0
神田三崎町三丁目 - 4083,POINT(139.7520724 35.7024247),7538.0
国領町四丁目 - 4494,POINT(139.5566765 35.648345),8420.0
小島二丁目 - 2657,POINT(139.7850173 35.7062187),15588.0
新川五丁目 - 3719,POINT(139.5662585 35.6757165),7027.0
綾瀬一丁目 - 984,POINT(139.8235261 35.7619623),7539.0
太子堂 - 2481,POINT(139.6727453 35.6478428),7795.0
太子堂 - 2484,POINT(139.672726 35.6477382),7795.0
太子堂二丁目 - 4342,POINT(139.6726833 35.6474872),7795.0
湯島一丁目 - 3455,POINT(139.7648203 35.7031033),8051.0
本郷三丁目 - 3206,POINT(139.7649511 35.7036346),8051.0
本郷三丁目 - 3227,POINT(139.7647993 35.7033339),8051.0
西新井一丁目 - 4649,POINT(139.7817246 35.7789232),9958.0
西寺方町 - 1541,POINT(139.2736379 35.6807674),1309.0
一番町 - 2595,POINT(139.7423542 35.6881846),1693.0
内神田一丁目 - 1830,POINT(139.7659461 35.6898261),1885.0
内神田一丁目 - 1832,POINT(139.7659153 35.6895952),1885.0
内神田一丁目 - 1833,POINT(139.7659103 35.6895837),1885.0
内神田一丁目 - 1831,POINT(139.765875 35.689837),1885.0
長房町 - 4317,POINT(139.29669 35.655306),3258.0
有明 - 4552,POINT(139.7917367 35.6304135),3514.0
小川六丁目 - 255,POINT(139.4729196 35.5174078),3770.0
小川六丁目 - 254,POINT(139.4733085 35.5173969),3770.0
等々力 - 2558,POINT(139.6534612 35.5876553),4212.0
外神田五丁目 - 3583,POINT(139.7730204 35.7034724),4468.0
外神田五丁目 - 3553,POINT(139.7731011 35.7041918),4468.0
外神田五丁目 - 3578,POINT(139.7725796 35.7035078),4468.0
外神田五丁目 - 3588,POINT(139.7734075 35.7038906),4468.0
外神田五丁目 - 3572,POINT(139.7735093 35.7040291),4468.0
外神田五丁目 - 3556,POINT(139.7734224 35.7038771),4468.0
外神田五丁目 - 3563,POINT(139.773096 35.7039414),4468.0
外神田五丁目 - 3560,POINT(139.773035 35.7034154),4468.0
外神田五丁目 - 3558,POINT(139.7728234 35.7038344),4468.0
外神田五丁目 - 3571,POINT(139.7730731 35.703813),4468.0
台東二丁目 - 2930,POINT(139.7771571 35.7032312),8936.0
秋葉原 - 2007,POINT(139.7764417 35.7028319),8936.0
台東二丁目 - 2927,POINT(139.7772825 35.7031753),8936.0
台東二丁目 - 2912,POINT(139.7766418 35.7029223),8936.0
台東二丁目 - 2919,POINT(139.7765482 35.7032797),8936.0
台東二丁目 - 2914,POINT(139.7767017 35.7030126),8936.0
台東二丁目 - 2910,POINT(139.7771864 35.7034213),8936.0
台東二丁目 - 2916,POINT(139.7771273 35.702899),8936.0
台東二丁目 - 2904,POINT(139.7771239 35.7027559),8936.0
上野五丁目 - 2373,POINT(139.7767705 35.7037272),8936.0
綾瀬三丁目 - 1042,POINT(139.8262542 35.7622878),12520.0
目白三丁目 - 2979,POINT(139.7062646 35.7212013),15080.0
目白三丁目 - 2980,POINT(139.7062539 35.7211995),15080.0
江古田三丁目 - 4686,POINT(139.666292 35.7281889),6773.0
六本木五丁目 - 4219,POINT(139.7349498 35.6614846),7029.0
六本木一丁目 - 4268,POINT(139.7404037 35.6633815),7285.0
外神田五丁目 - 3551,POINT(139.7729748 35.704476),7541.0
外神田五丁目 - 3569,POINT(139.7730753 35.7046487),7541.0
西五反田四丁目 - 377,POINT(139.709577 35.625923),10474.0
西五反田四丁目 - 375,POINT(139.7097489 35.6255728),10474.0
西五反田四丁目 - 382,POINT(139.709477 35.626149),10474.0
2-2 - 192,POINT(139.5114798 35.6106406),3131.0
東浅川町 - 4337,POINT(139.2897122 35.6491967),3643.0
東浅川町 - 4335,POINT(139.2900295 35.6481992),3643.0
本町二丁目 - 4273,POINT(139.4679613 35.7610113),5494.0
本町二丁目 - 4271,POINT(139.467961 35.7610356),5494.0
仙川町一丁目 - 3907,POINT(139.5840594 35.661059),8940.0
東町 - 2063,POINT(139.3412346 35.6573666),6263.0
東町 - 2066,POINT(139.3411918 35.6573478),6263.0
東町 - 2047,POINT(139.3412036 35.6573521),6263.0
東町 - 2053,POINT(139.3412245 35.6573611),6263.0
東町 - 2065,POINT(139.3412126 35.6573565),6263.0
上野三丁目 - 2451,POINT(139.7731727 35.7062609),7287.0
上石神井三丁目 - 1322,POINT(139.5914216 35.7307017),8942.0
水道二丁目 - 3993,POINT(139.7374052 35.7096027),15598.0
弐分方町 - 1357,POINT(139.2783299 35.6718789),1054.0
弐分方町 - 1354,POINT(139.2792178 35.6722281),1054.0
弐分方町 - 1361,POINT(139.2787018 35.6720747),1054.0
城山手二丁目 - 1233,POINT(139.2780193 35.6548517),1502.0
八王子市 - 2563,POINT(139.2830379 35.6625338),2108.0
神田神保町 - 4088,POINT(139.7562489 35.6952899),2364.0
神田神保町 - 4089,POINT(139.7561842 35.6953178),2364.0
神田神保町三丁目 - 4205,POINT(139.75569 35.6957087),2364.0
神田神保町三丁目 - 4207,POINT(139.7559561 35.6951751),2364.0
神田神保町三丁目 - 4208,POINT(139.7556843 35.6956855),2364.0
城山手一丁目 - 1238,POINT(139.287307 35.6553901),2492.0
3-36 - 4719,POINT(139.5234793 35.6145124),3132.0
3-36 - 3644,POINT(139.5233009 35.6145663),3132.0
神田神保町1 - 4005,POINT(139.7590101 35.6950501),3772.0
河辺町五丁目 - 4037,POINT(139.2862181 35.7833836),3772.0
神田神保町1 - 4009,POINT(139.7600877 35.6946944),3772.0
神田猿楽町 - 1092,POINT(139.759945 35.699676),4472.0
上野四丁目 - 2433,POINT(139.7740705 35.7074414),6520.0
上野四丁目 - 2434,POINT(139.774644 35.7076362),6520.0
上野四丁目 - 2435,POINT(139.7740873 35.7075002),6520.0
渋谷 - 2764,POINT(139.703045 35.6599806),7544.0
音羽一丁目 - 202,POINT(139.7323925 35.7140877),14576.0
神田佐久間町三丁目 - 3860,POINT(139.7784217 35.6975653),4985.0
亀戸三丁目 - 951,POINT(139.8215818 35.7026889),8946.0
亀戸三丁目 - 950,POINT(139.8216677 35.7026148),8946.0
神楽坂 - 2343,POINT(139.740519 35.7009614),9970.0
新小川町 - 3791,POINT(139.7412996 35.7067436),10482.0
新小川町 - 3771,POINT(139.7417123 35.7062913),10482.0
新小川町 - 3783,POINT(139.7412791 35.7056448),10482.0
元浅草四丁目 - 370,POINT(139.7866805 35.710455),11506.0
毛利二丁目 - 2891,POINT(139.819203 35.6925171),13554.0
新田三丁目 - 1750,POINT(139.7452114 35.7706048),3005.0
淵野辺本町 - 1312,POINT(139.405948 35.56946),4474.0
淵野辺本町 - 1311,POINT(139.405948 35.569435),4474.0
飯田橋 - 324,POINT(139.7451352 35.7019365),7034.0
飯田橋 - 326,POINT(139.74505 35.7020866),7034.0
飯田橋 - 323,POINT(139.7451313 35.7021413),7034.0
飯田橋 - 317,POINT(139.7451122 35.7019798),7034.0
上野五丁目 - 2395,POINT(139.7748893 35.7036069),8436.0
新蒲田一丁目 - 1250,POINT(139.7104976 35.5582679),8948.0
千住東一丁目 - 1088,POINT(139.8055258 35.7456339),9460.0
上落合二丁目 - 1383,POINT(139.6887501 35.7154597),13556.0
石神井町七丁目 - 1225,POINT(139.5969027 35.7415782),4219.0
赤羽二丁目 - 1200,POINT(139.723788 35.778497),7547.0
赤羽南一丁目 - 1187,POINT(139.723477 35.778063),7547.0
赤羽二丁目 - 1197,POINT(139.7237858 35.7785164),7547.0
後楽二丁目 - 2221,POINT(139.7449025 35.7059054),8059.0
後楽二丁目 - 2224,POINT(139.744995 35.7059649),8059.0
後楽二丁目 - 2220,POINT(139.7449894 35.7059843),8059.0
後楽二丁目 - 2222,POINT(139.7449156 35.7059127),8059.0
国領町七丁目 - 4381,POINT(139.561649 35.645484),8950.0
国領町七丁目 - 4380,POINT(139.561535 35.645496),8950.0
川町 - 1493,POINT(139.2767884 35.6657702),1183.0
鑓水二丁目 - 1226,POINT(139.3595481 35.6114523),1887.0
羽中二丁目 - 1718,POINT(139.306696 35.762999),1951.0
原宿二丁目 - 982,POINT(139.313435 35.5973199),3262.0
東町 - 2064,POINT(139.3402751 35.6582956),4988.0
東町 - 2072,POINT(139.3405395 35.6582228),4988.0
三崎町 - 2106,POINT(139.33554 35.655436),5500.0
子安町四丁目 - 3798,POINT(139.3353888 35.6553927),5500.0
菊野台一丁目 - 4681,POINT(139.5680845 35.6536898),7548.0
